uniqueIdentifier,amount,date,bankName
BCA8726,117210,2024-01-13,BCA
BRI8727,-108431,2024-01-25,BRI
Mandiri8728,108521,2024-01-10,Mandiri
BNI8729,-126010,2024-01-21,BNI
BRI8730,-126374,2024-01-31,BRI
BNI8731,-114728,2024-01-21,BNI
BCA8732,105387,2024-01-14,BCA
BNI8733,103399,2024-01-01,BNI
BCA8734,-130686,2024-01-01,BCA
BNI8735,120238,2024-01-04,BNI
Mandiri8736,105214,2024-01-24,Mandiri
BRI8737,-107871,2024-01-30,BRI
Mandiri8738,111811,2024-01-11,Mandiri
Mandiri8739,-110687,2024-01-10,Mandiri
Mandiri8740,-125864,2024-01-08,Mandiri
BNI8741,-117660,2024-01-15,BNI
BRI8742,131973,2024-01-10,BRI
Mandiri8743,-102636,2024-01-18,Mandiri
BRI8744,-101571,2024-01-29,BRI
BCA8745,-117118,2024-01-14,BCA
BCA8746,116296,2024-01-16,BCA
BRI8747,129557,2024-01-07,BRI
BCA8748,106735,2024-01-18,BCA
BNI8749,108107,2024-01-24,BNI
BCA8750,-113296,2024-01-27,BCA
BCA8751,100101,2024-01-13,BCA
BRI8752,-123450,2024-01-21,BRI
BCA8753,109801,2024-01-24,BCA
BNI8754,-110897,2024-01-27,BNI
Mandiri8755,-100973,2024-01-10,Mandiri
BNI8756,-125903,2024-01-16,BNI
BRI8757,-121308,2024-01-21,BRI
BNI8758,107352,2024-01-04,BNI
BNI8759,127587,2024-01-11,BNI
BCA8760,-124256,2024-01-18,BCA
BNI8761,-103425,2024-01-13,BNI
Mandiri8762,104279,2024-01-26,Mandiri
BCA8763,-109816,2024-01-28,BCA
BRI8764,121939,2024-01-29,BRI
Mandiri8765,117767,2024-01-28,Mandiri
BRI8766,-131379,2024-01-05,BRI
BNI8767,-100762,2024-01-21,BNI
BNI8768,120494,2024-01-22,BNI
BNI8769,122545,2024-01-15,BNI
BCA8770,101102,2024-01-02,BCA
BCA8771,-119598,2024-01-02,BCA
BCA8772,125891,2024-01-10,BCA
BNI8773,120269,2024-01-31,BNI
BNI8774,127124,2024-01-27,BNI
BNI8775,106220,2024-01-06,BNI
BRI8776,126618,2024-01-07,BRI
BRI8777,123890,2024-01-15,BRI
BCA8778,121862,2024-01-07,BCA
BRI8779,101368,2024-01-23,BRI
BNI8780,128546,2024-01-05,BNI
BCA8781,112380,2024-01-01,BCA
BCA8782,126089,2024-01-28,BCA
BNI8783,126916,2024-01-03,BNI
Mandiri8784,-118550,2024-01-24,Mandiri
BNI8785,130375,2024-01-20,BNI
BNI8786,120332,2024-01-01,BNI
Mandiri8787,109352,2024-01-28,Mandiri
BNI8788,-107439,2024-01-15,BNI
Mandiri8789,-113069,2024-01-22,Mandiri
Mandiri8790,-115772,2024-01-06,Mandiri
BCA8791,-107581,2024-01-17,BCA
BCA8792,124173,2024-01-30,BCA
BNI8793,115264,2024-01-23,BNI
BNI8794,126281,2024-01-24,BNI
BCA8795,-106749,2024-01-08,BCA
BNI8796,-115301,2024-01-03,BNI
BRI8797,132551,2024-01-18,BRI
BNI8798,131189,2024-01-23,BNI
BRI8799,130715,2024-01-16,BRI
BNI8800,-113131,2024-01-19,BNI
BCA8801,-127994,2024-01-30,BCA
BCA8802,121952,2024-01-30,BCA
BRI8803,-131490,2024-01-05,BRI
BRI8804,102269,2024-01-25,BRI
BCA8805,-107644,2024-01-28,BCA
BNI8806,112917,2024-01-10,BNI
BNI8807,-113359,2024-01-01,BNI
BCA8808,111892,2024-01-21,BCA
BNI8809,-104603,2024-01-12,BNI
BCA8810,-111058,2024-01-24,BCA
Mandiri8811,113838,2024-01-03,Mandiri
BCA8812,127210,2024-01-12,BCA
BCA8813,111561,2024-01-23,BCA
BRI8814,-121498,2024-01-14,BRI
BCA8815,-105973,2024-01-19,BCA
Mandiri8816,-118121,2024-01-13,Mandiri
BNI8817,116440,2024-01-29,BNI
BCA8818,-118140,2024-01-11,BCA
Mandiri8819,132259,2024-01-18,Mandiri
BRI8820,106202,2024-01-17,BRI
BCA8821,-117240,2024-01-12,BCA
BCA8822,121760,2024-01-31,BCA
BCA8823,112087,2024-01-14,BCA
BCA8824,-109257,2024-01-04,BCA
BNI8825,-106865,2024-01-14,BNI
BRI8826,118293,2024-01-04,BRI
Mandiri8827,-124529,2024-01-02,Mandiri
Mandiri8828,-113977,2024-01-20,Mandiri
BCA8829,100639,2024-01-12,BCA
BRI8830,-123484,2024-01-06,BRI
Mandiri8831,116841,2024-01-19,Mandiri
BCA8832,-112524,2024-01-29,BCA
BCA8833,-131761,2024-01-07,BCA
BNI8834,-126642,2024-01-19,BNI
BNI8835,102642,2024-01-20,BNI
BCA8836,124207,2024-01-20,BCA
BRI8837,123552,2024-01-17,BRI
BNI8838,121377,2024-01-16,BNI
Mandiri8839,127821,2024-01-20,Mandiri
Mandiri8840,-107016,2024-01-14,Mandiri
BNI8841,-120816,2024-01-28,BNI
BCA8842,-119876,2024-01-22,BCA
Mandiri8843,-117869,2024-01-27,Mandiri
BCA8844,-106143,2024-01-02,BCA
BCA8845,-101033,2024-01-26,BCA
Mandiri8846,129245,2024-01-27,Mandiri
BCA8847,129871,2024-01-01,BCA
BNI8848,-118286,2024-01-01,BNI
Mandiri8849,109843,2024-01-28,Mandiri
BCA8850,117527,2024-01-05,BCA
Mandiri8851,107030,2024-01-05,Mandiri
Mandiri8852,117160,2024-01-06,Mandiri
Mandiri8853,-105396,2024-01-06,Mandiri
BCA8854,-111770,2024-01-03,BCA
BCA8855,117736,2024-01-08,BCA
BCA8856,-112235,2024-01-15,BCA
BRI8857,124937,2024-01-06,BRI
BCA8858,128083,2024-01-20,BCA
Mandiri8859,111498,2024-01-05,Mandiri
BNI8860,-129062,2024-01-18,BNI
Mandiri8861,-125446,2024-01-30,Mandiri
BRI8862,108800,2024-01-21,BRI
BCA8863,-108221,2024-01-26,BCA
BCA8864,114281,2024-01-29,BCA
BRI8865,111695,2024-01-30,BRI
Mandiri8866,-123773,2024-01-01,Mandiri
Mandiri8867,-115286,2024-01-05,Mandiri
BNI8868,112432,2024-01-27,BNI
BRI8869,-100146,2024-01-17,BRI
BCA8870,126159,2024-01-12,BCA
BRI8871,-131871,2024-01-22,BRI
BRI8872,-127822,2024-01-07,BRI
BNI8873,106091,2024-01-15,BNI
BCA8874,109556,2024-01-29,BCA
BNI8875,124783,2024-01-06,BNI
BCA8876,-116890,2024-01-09,BCA
BCA8877,-128406,2024-01-22,BCA
Mandiri8878,-120680,2024-01-12,Mandiri
BCA8879,-105866,2024-01-09,BCA
BNI8880,114138,2024-01-21,BNI
BNI8881,122738,2024-01-21,BNI
Mandiri8882,122486,2024-01-05,Mandiri
Mandiri8883,129721,2024-01-31,Mandiri
Mandiri8884,-117874,2024-01-05,Mandiri
BRI8885,-101338,2024-01-30,BRI
Mandiri8886,-112196,2024-01-25,Mandiri
BNI8887,-112424,2024-01-01,BNI
BCA8888,-132044,2024-01-03,BCA
BCA8889,-120963,2024-01-11,BCA
BCA8890,128667,2024-01-19,BCA
BRI8891,109186,2024-01-30,BRI
BRI8892,-121477,2024-01-01,BRI
Mandiri8893,-100470,2024-01-12,Mandiri
Mandiri8894,-127609,2024-01-20,Mandiri
BCA8895,132430,2024-01-15,BCA
BNI8896,112987,2024-01-15,BNI
BCA8897,114251,2024-01-23,BCA
BNI8898,-112727,2024-01-22,BNI
BCA8899,-115462,2024-01-29,BCA
Mandiri8900,-101337,2024-01-28,Mandiri
Mandiri8901,120106,2024-01-28,Mandiri
BNI8902,-108089,2024-01-27,BNI
BCA8903,-119035,2024-01-28,BCA
BCA8904,123583,2024-01-15,BCA
BNI8905,128130,2024-01-18,BNI
BRI8906,-130426,2024-01-03,BRI
BNI8907,108011,2024-01-26,BNI
BCA8908,-128050,2024-01-11,BCA
BRI8909,129670,2024-01-03,BRI
BCA8910,107092,2024-01-11,BCA
Mandiri8911,116318,2024-01-18,Mandiri
Mandiri8912,-132519,2024-01-03,Mandiri
Mandiri8913,104810,2024-01-04,Mandiri
BCA8914,-127793,2024-01-17,BCA
Mandiri8915,-127428,2024-01-05,Mandiri
BNI8916,101263,2024-01-14,BNI
BRI8917,115554,2024-01-26,BRI
BNI8918,123828,2024-01-17,BNI
BRI8919,-128080,2024-01-06,BRI
Mandiri8920,101058,2024-01-28,Mandiri
BNI8921,115029,2024-01-06,BNI
BCA8922,-116613,2024-01-22,BCA
BNI8923,-121233,2024-01-17,BNI
BNI8924,100269,2024-01-12,BNI
Mandiri8925,102500,2024-01-30,Mandiri
BRI8926,-129246,2024-01-06,BRI
BCA8927,130004,2024-01-18,BCA
BNI8928,102202,2024-01-07,BNI
BCA8929,-123422,2024-01-29,BCA
Mandiri8930,-116441,2024-01-18,Mandiri
BRI8931,-109627,2024-01-23,BRI
Mandiri8932,-107905,2024-01-09,Mandiri
BCA8933,-121728,2024-01-31,BCA
BCA8934,-120694,2024-01-24,BCA
BCA8935,126875,2024-01-04,BCA
BNI8936,108082,2024-01-14,BNI
BRI8937,-126637,2024-01-11,BRI
BNI8938,125294,2024-01-31,BNI
BCA8939,101402,2024-01-01,BCA
BNI8940,123584,2024-01-23,BNI
BNI8941,125809,2024-01-30,BNI
Mandiri8942,106938,2024-01-28,Mandiri
BCA8943,123780,2024-01-06,BCA
Mandiri8944,-100941,2024-01-25,Mandiri
BRI8945,107126,2024-01-06,BRI
BCA8946,-119008,2024-01-02,BCA
Mandiri8947,-120432,2024-01-07,Mandiri
BRI8948,108376,2024-01-07,BRI
BCA8949,112451,2024-01-10,BCA
BCA8950,121859,2024-01-20,BCA
BCA8951,109590,2024-01-02,BCA
BNI8952,114472,2024-01-10,BNI
BCA8953,-130296,2024-01-30,BCA
BCA8954,-112041,2024-01-04,BCA
BCA8955,113389,2024-01-15,BCA
Mandiri8956,-122614,2024-01-09,Mandiri
BCA8957,129483,2024-01-16,BCA
BRI8958,102985,2024-01-18,BRI
BNI8959,118279,2024-01-17,BNI
Mandiri8960,-107228,2024-01-17,Mandiri
BNI8961,-126272,2024-01-25,BNI
Mandiri8962,-115867,2024-01-02,Mandiri
BNI8963,131883,2024-01-29,BNI
BRI8964,-131712,2024-01-26,BRI
Mandiri8965,-128299,2024-01-13,Mandiri
BCA8966,126366,2024-01-29,BCA
BNI8967,-105911,2024-01-11,BNI
BCA8968,-126847,2024-01-01,BCA
Mandiri8969,-109926,2024-01-29,Mandiri
Mandiri8970,-126056,2024-01-05,Mandiri
BRI8971,100914,2024-01-26,BRI
BRI8972,102811,2024-01-05,BRI
BRI8973,-124497,2024-01-23,BRI
BNI8974,-113072,2024-01-08,BNI
BRI8975,-102067,2024-01-12,BRI
BCA8976,109731,2024-01-01,BCA
BRI8977,-118284,2024-01-13,BRI
BRI8978,105243,2024-01-26,BRI
Mandiri8979,-123892,2024-01-14,Mandiri
BRI8980,-130084,2024-01-27,BRI
BRI8981,108662,2024-01-08,BRI
BRI8982,121417,2024-01-13,BRI
BRI8983,-111412,2024-01-05,BRI
BRI8984,-102612,2024-01-23,BRI
BRI8985,127460,2024-01-20,BRI
BRI8986,-125854,2024-01-16,BRI
BCA8987,111824,2024-01-31,BCA
BRI8988,129977,2024-01-16,BRI
BRI8989,-100513,2024-01-02,BRI
Mandiri8990,110801,2024-01-01,Mandiri
Mandiri8991,-125855,2024-01-22,Mandiri
Mandiri8992,119579,2024-01-14,Mandiri
BNI8993,-112937,2024-01-11,BNI
BRI8994,115509,2024-01-03,BRI
Mandiri8995,-112912,2024-01-18,Mandiri
BNI8996,122159,2024-01-17,BNI
BRI8997,117028,2024-01-07,BRI
BCA8998,-127433,2024-01-05,BCA
BCA8999,-116229,2024-01-17,BCA
BNI9000,126080,2024-01-25,BNI
BNI9001,-122147,2024-01-05,BNI
BRI9002,-122623,2024-01-12,BRI
Mandiri9003,-130157,2024-01-19,Mandiri
BCA9004,-113179,2024-01-18,BCA
Mandiri9005,120092,2024-01-05,Mandiri
Mandiri9006,-125519,2024-01-19,Mandiri
BRI9007,101794,2024-01-21,BRI
Mandiri9008,117121,2024-01-21,Mandiri
BNI9009,129957,2024-01-11,BNI
BRI9010,-119162,2024-01-15,BRI
BCA9011,-115080,2024-01-15,BCA
BRI9012,107084,2024-01-31,BRI
BRI9013,-107507,2024-01-27,BRI
BNI9014,112030,2024-01-03,BNI
Mandiri9015,100961,2024-01-03,Mandiri
BCA9016,-125854,2024-01-02,BCA
BNI9017,-103056,2024-01-31,BNI
BRI9018,-126974,2024-01-31,BRI
Mandiri9019,-104816,2024-01-28,Mandiri
Mandiri9020,111949,2024-01-05,Mandiri
Mandiri9021,117983,2024-01-29,Mandiri
BRI9022,123533,2024-01-19,BRI
Mandiri9023,127060,2024-01-17,Mandiri
BCA9024,-129743,2024-01-24,BCA
Mandiri9025,-109392,2024-01-17,Mandiri
BRI9026,110655,2024-01-31,BRI
BRI9027,109345,2024-01-08,BRI
Mandiri9028,109542,2024-01-19,Mandiri
BRI9029,117346,2024-01-25,BRI
BCA9030,-100622,2024-01-07,BCA
Mandiri9031,-130878,2024-01-28,Mandiri
BCA9032,116490,2024-01-05,BCA
Mandiri9033,-112220,2024-01-27,Mandiri
Mandiri9034,128461,2024-01-02,Mandiri
BCA9035,109313,2024-01-18,BCA
BCA9036,119193,2024-01-04,BCA
BNI9037,126410,2024-01-09,BNI
BNI9038,-118703,2024-01-02,BNI
BCA9039,-119308,2024-01-16,BCA
BCA9040,-113088,2024-01-13,BCA
BRI9041,-104121,2024-01-10,BRI
BCA9042,118677,2024-01-05,BCA
BCA9043,-131684,2024-01-27,BCA
BCA9044,126503,2024-01-15,BCA
BCA9045,-131761,2024-01-21,BCA
BNI9046,-123163,2024-01-31,BNI
BNI9047,122453,2024-01-16,BNI
Mandiri9048,112479,2024-01-01,Mandiri
Mandiri9049,-122229,2024-01-22,Mandiri
Mandiri9050,-107872,2024-01-05,Mandiri
BCA9051,-108295,2024-01-21,BCA
Mandiri9052,106251,2024-01-16,Mandiri
BNI9053,107132,2024-01-30,BNI
BRI9054,119191,2024-01-15,BRI
Mandiri9055,107487,2024-01-20,Mandiri
Mandiri9056,127183,2024-01-02,Mandiri
BNI9057,111918,2024-01-04,BNI
Mandiri9058,120145,2024-01-20,Mandiri
BNI9059,107158,2024-01-04,BNI
BNI9060,-106747,2024-01-17,BNI
BCA9061,-112606,2024-01-27,BCA
BNI9062,128135,2024-01-26,BNI
BCA9063,101403,2024-01-19,BCA
BNI9064,-107767,2024-01-05,BNI
BRI9065,130443,2024-01-17,BRI
BRI9066,-115049,2024-01-02,BRI
Mandiri9067,117289,2024-01-13,Mandiri
BRI9068,100717,2024-01-05,BRI
BNI9069,-111189,2024-01-17,BNI
BRI9070,-106984,2024-01-21,BRI
BNI9071,129446,2024-01-18,BNI
Mandiri9072,-119351,2024-01-19,Mandiri
BNI9073,-104127,2024-01-16,BNI
BCA9074,-118020,2024-01-12,BCA
BCA9075,-107968,2024-01-15,BCA
BRI9076,-126990,2024-01-10,BRI
BRI9077,125353,2024-01-16,BRI
BRI9078,-125910,2024-01-10,BRI
BNI9079,100296,2024-01-04,BNI
BNI9080,120814,2024-01-03,BNI
Mandiri9081,122123,2024-01-10,Mandiri
BCA9082,117339,2024-01-02,BCA
BNI9083,-100300,2024-01-07,BNI
Mandiri9084,-100426,2024-01-31,Mandiri
BRI9085,-110962,2024-01-07,BRI
Mandiri9086,115717,2024-01-23,Mandiri
BRI9087,-129527,2024-01-21,BRI
Mandiri9088,100340,2024-01-16,Mandiri
BNI9089,-119867,2024-01-23,BNI
BCA9090,120835,2024-01-07,BCA
BCA9091,119976,2024-01-30,BCA
Mandiri9092,109257,2024-01-31,Mandiri
BRI9093,-105616,2024-01-13,BRI
BCA9094,102730,2024-01-23,BCA
BRI9095,-121683,2024-01-30,BRI
Mandiri9096,108574,2024-01-19,Mandiri
BRI9097,-131878,2024-01-22,BRI
BCA9098,110186,2024-01-19,BCA
Mandiri9099,129562,2024-01-13,Mandiri
Mandiri9100,118509,2024-01-09,Mandiri
Mandiri9101,127155,2024-01-23,Mandiri
BNI9102,111890,2024-01-19,BNI
Mandiri9103,118313,2024-01-18,Mandiri
BCA9104,123839,2024-01-12,BCA
BCA9105,130864,2024-01-28,BCA
Mandiri9106,122207,2024-01-06,Mandiri
BRI9107,104149,2024-01-28,BRI
BRI9108,-128088,2024-01-27,BRI
BRI9109,-117203,2024-01-21,BRI
BCA9110,131304,2024-01-08,BCA
Mandiri9111,101235,2024-01-28,Mandiri
BCA9112,-109859,2024-01-11,BCA
BNI9113,108489,2024-01-06,BNI
BNI9114,129417,2024-01-08,BNI
Mandiri9115,-119288,2024-01-05,Mandiri
BCA9116,-130146,2024-01-10,BCA
BRI9117,126391,2024-01-04,BRI
BRI9118,-105457,2024-01-13,BRI
Mandiri9119,102996,2024-01-11,Mandiri
BNI9120,102165,2024-01-03,BNI
BCA9121,102894,2024-01-24,BCA
Mandiri9122,113132,2024-01-21,Mandiri
BRI9123,-123534,2024-01-03,BRI
BCA9124,-127909,2024-01-26,BCA
BRI9125,118640,2024-01-27,BRI
BRI9126,-120945,2024-01-16,BRI
BCA9127,-100254,2024-01-13,BCA
BRI9128,126552,2024-01-31,BRI
BNI9129,107429,2024-01-20,BNI
Mandiri9130,-132458,2024-01-14,Mandiri
BNI9131,-116493,2024-01-13,BNI
BRI9132,-117620,2024-01-12,BRI
BCA9133,-115420,2024-01-27,BCA
BRI9134,129349,2024-01-27,BRI
Mandiri9135,116046,2024-01-08,Mandiri
BNI9136,113455,2024-01-15,BNI
Mandiri9137,122756,2024-01-14,Mandiri
BRI9138,-127038,2024-01-02,BRI
BRI9139,109785,2024-01-11,BRI
BCA9140,-131933,2024-01-18,BCA
Mandiri9141,-122918,2024-01-22,Mandiri
BNI9142,-124776,2024-01-29,BNI
BRI9143,104972,2024-01-23,BRI
BNI9144,-103127,2024-01-22,BNI
BRI9145,-122921,2024-01-16,BRI
BCA9146,108928,2024-01-21,BCA
BNI9147,100289,2024-01-23,BNI
BNI9148,115372,2024-01-14,BNI
BRI9149,-104259,2024-01-15,BRI
BRI9150,120689,2024-01-17,BRI
BCA9151,-112814,2024-01-19,BCA
BNI9152,-119050,2024-01-14,BNI
Mandiri9153,-132032,2024-01-17,Mandiri
BRI9154,-120998,2024-01-03,BRI
Mandiri9155,121215,2024-01-18,Mandiri
Mandiri9156,123369,2024-01-03,Mandiri
BCA9157,127861,2024-01-31,BCA
BNI9158,-122642,2024-01-28,BNI
BCA9159,120756,2024-01-14,BCA
BNI9160,-102780,2024-01-17,BNI
BNI9161,-116610,2024-01-15,BNI
BNI9162,-125695,2024-01-28,BNI
Mandiri9163,108859,2024-01-01,Mandiri
BCA9164,-123991,2024-01-13,BCA
BRI9165,102090,2024-01-16,BRI
BCA9166,-129689,2024-01-13,BCA
BNI9167,131276,2024-01-20,BNI
Mandiri9168,-106848,2024-01-15,Mandiri
BCA9169,-119602,2024-01-25,BCA
BCA9170,-119096,2024-01-02,BCA
BNI9171,-109318,2024-01-17,BNI
BNI9172,123254,2024-01-04,BNI
BCA9173,112027,2024-01-16,BCA
Mandiri9174,131696,2024-01-15,Mandiri
BCA9175,-102477,2024-01-21,BCA
BCA9176,123106,2024-01-23,BCA
BCA9177,-111776,2024-01-11,BCA
BNI9178,109786,2024-01-27,BNI
Mandiri9179,-104289,2024-01-20,Mandiri
BRI9180,-122496,2024-01-16,BRI
BNI9181,113168,2024-01-12,BNI
Mandiri9182,-102559,2024-01-03,Mandiri
Mandiri9183,124093,2024-01-12,Mandiri
BCA9184,103596,2024-01-30,BCA
BCA9185,117545,2024-01-06,BCA
BCA9186,-126408,2024-01-08,BCA
BCA9187,111285,2024-01-27,BCA
BNI9188,-104429,2024-01-07,BNI
BRI9189,128920,2024-01-27,BRI
BNI9190,120390,2024-01-15,BNI
BCA9191,-114254,2024-01-21,BCA
BNI9192,108387,2024-01-06,BNI
BRI9193,123699,2024-01-03,BRI
BNI9194,122819,2024-01-18,BNI
BNI9195,-132314,2024-01-05,BNI
BRI9196,113393,2024-01-20,BRI
Mandiri9197,-132723,2024-01-12,Mandiri
BRI9198,123174,2024-01-08,BRI
BCA9199,118363,2024-01-19,BCA
BRI9200,-121641,2024-01-20,BRI
Mandiri9201,-131507,2024-01-17,Mandiri
BNI9202,-108519,2024-01-17,BNI
Mandiri9203,-114835,2024-01-26,Mandiri
Mandiri9204,-102138,2024-01-15,Mandiri
BCA9205,-106282,2024-01-12,BCA
Mandiri9206,-119063,2024-01-31,Mandiri
BRI9207,128749,2024-01-28,BRI
BNI9208,-125723,2024-01-23,BNI
BNI9209,122793,2024-01-18,BNI
BRI9210,111149,2024-01-20,BRI
BNI9211,-121615,2024-01-10,BNI
BCA9212,-102197,2024-01-26,BCA
Mandiri9213,-110100,2024-01-10,Mandiri
BRI9214,130449,2024-01-02,BRI
BNI9215,-113210,2024-01-20,BNI
BCA9216,-105682,2024-01-25,BCA
BNI9217,-103840,2024-01-20,BNI
BNI9218,102121,2024-01-11,BNI
BNI9219,119655,2024-01-05,BNI
Mandiri9220,-128008,2024-01-21,Mandiri
BRI9221,104145,2024-01-28,BRI
BRI9222,101158,2024-01-25,BRI
BNI9223,-121378,2024-01-24,BNI
Mandiri9224,-115172,2024-01-18,Mandiri
BCA9225,-128817,2024-01-13,BCA
BNI9226,-114764,2024-01-22,BNI
Mandiri9227,-109092,2024-01-20,Mandiri
BNI9228,-109719,2024-01-18,BNI
BNI9229,108496,2024-01-20,BNI
Mandiri9230,-127235,2024-01-11,Mandiri
BNI9231,-108467,2024-01-09,BNI
BRI9232,-108898,2024-01-27,BRI
Mandiri9233,106111,2024-01-01,Mandiri
BNI9234,128993,2024-01-13,BNI
Mandiri9235,-100537,2024-01-04,Mandiri
BNI9236,-116802,2024-01-24,BNI
BNI9237,114123,2024-01-26,BNI
Mandiri9238,-126581,2024-01-17,Mandiri
BNI9239,-131748,2024-01-19,BNI
Mandiri9240,-131418,2024-01-22,Mandiri
BCA9241,108474,2024-01-29,BCA
BCA9242,-115730,2024-01-17,BCA
Mandiri9243,-104707,2024-01-22,Mandiri
BRI9244,118819,2024-01-02,BRI
BRI9245,104263,2024-01-04,BRI
BRI9246,-127072,2024-01-10,BRI
BCA9247,100572,2024-01-18,BCA
BNI9248,108629,2024-01-21,BNI
BNI9249,-105630,2024-01-24,BNI
Mandiri9250,-109987,2024-01-30,Mandiri
BCA9251,-101582,2024-01-07,BCA
BNI9252,-102546,2024-01-07,BNI
Mandiri9253,120855,2024-01-27,Mandiri
Mandiri9254,-124616,2024-01-12,Mandiri
BRI9255,-128490,2024-01-16,BRI
BCA9256,-126680,2024-01-03,BCA
Mandiri9257,-102387,2024-01-01,Mandiri
BNI9258,116019,2024-01-27,BNI
BNI9259,120145,2024-01-20,BNI
Mandiri9260,-119459,2024-01-25,Mandiri
BRI9261,-113880,2024-01-24,BRI
Mandiri9262,-100938,2024-01-19,Mandiri
BNI9263,-111244,2024-01-27,BNI
BNI9264,116964,2024-01-27,BNI
BRI9265,-125197,2024-01-17,BRI
BRI9266,106688,2024-01-03,BRI
BCA9267,101038,2024-01-01,BCA
BCA9268,132517,2024-01-12,BCA
BNI9269,-130677,2024-01-28,BNI
BNI9270,102817,2024-01-05,BNI
BCA9271,103467,2024-01-06,BCA
BRI9272,-126840,2024-01-12,BRI
BNI9273,122700,2024-01-01,BNI
Mandiri9274,-117025,2024-01-11,Mandiri
BNI9275,131957,2024-01-11,BNI
BNI9276,-120995,2024-01-29,BNI
Mandiri9277,124323,2024-01-26,Mandiri
BNI9278,120612,2024-01-25,BNI
BRI9279,117851,2024-01-14,BRI
BNI9280,127500,2024-01-07,BNI
BCA9281,-107931,2024-01-09,BCA
BRI9282,-104332,2024-01-06,BRI
BNI9283,-105504,2024-01-10,BNI
BRI9284,-115684,2024-01-27,BRI
BCA9285,101987,2024-01-28,BCA
BRI9286,-126533,2024-01-26,BRI
BRI9287,100445,2024-01-25,BRI
BCA9288,-112661,2024-01-28,BCA
BRI9289,116210,2024-01-15,BRI
BNI9290,-131856,2024-01-05,BNI
Mandiri9291,-110231,2024-01-02,Mandiri
BNI9292,131693,2024-01-11,BNI
BRI9293,121733,2024-01-19,BRI
BCA9294,108818,2024-01-28,BCA
BRI9295,-114847,2024-01-20,BRI
BNI9296,-127622,2024-01-03,BNI
BCA9297,109782,2024-01-06,BCA
BNI9298,-122394,2024-01-13,BNI
BRI9299,-113068,2024-01-20,BRI
BRI9300,129915,2024-01-28,BRI
BRI9301,104993,2024-01-25,BRI
BRI9302,101813,2024-01-26,BRI
BCA9303,112696,2024-01-31,BCA
BNI9304,-130380,2024-01-08,BNI
Mandiri9305,124118,2024-01-07,Mandiri
Mandiri9306,-132083,2024-01-13,Mandiri
Mandiri9307,-112797,2024-01-14,Mandiri
BCA9308,-105484,2024-01-14,BCA
BNI9309,-120094,2024-01-03,BNI
BRI9310,113653,2024-01-13,BRI
BRI9311,109679,2024-01-16,BRI
Mandiri9312,110799,2024-01-22,Mandiri
Mandiri9313,-131598,2024-01-19,Mandiri
BNI9314,-128573,2024-01-22,BNI
BCA9315,-109207,2024-01-13,BCA
BNI9316,-106581,2024-01-24,BNI
Mandiri9317,121005,2024-01-13,Mandiri
BNI9318,115381,2024-01-18,BNI
BNI9319,-111667,2024-01-19,BNI
BCA9320,-107382,2024-01-23,BCA
Mandiri9321,-114086,2024-01-02,Mandiri
Mandiri9322,-125563,2024-01-08,Mandiri
BNI9323,117295,2024-01-11,BNI
BRI9324,-118092,2024-01-08,BRI
BRI9325,124365,2024-01-09,BRI
BNI9326,124274,2024-01-02,BNI
BCA9327,118690,2024-01-30,BCA
Mandiri9328,121633,2024-01-19,Mandiri
BRI9329,115026,2024-01-27,BRI
BRI9330,116617,2024-01-20,BRI
BNI9331,-128233,2024-01-22,BNI
BRI9332,104989,2024-01-05,BRI
Mandiri9333,-103878,2024-01-07,Mandiri
BNI9334,119240,2024-01-18,BNI
BCA9335,-108421,2024-01-19,BCA
Mandiri9336,-126639,2024-01-15,Mandiri
Mandiri9337,-107218,2024-01-26,Mandiri
Mandiri9338,-103198,2024-01-18,Mandiri
BNI9339,115380,2024-01-23,BNI
Mandiri9340,117175,2024-01-28,Mandiri
BNI9341,126384,2024-01-22,BNI
BRI9342,115947,2024-01-28,BRI
BCA9343,-130256,2024-01-09,BCA
BNI9344,104311,2024-01-02,BNI
BCA9345,102256,2024-01-04,BCA
BNI9346,-118607,2024-01-16,BNI
BRI9347,-118122,2024-01-03,BRI
Mandiri9348,-128062,2024-01-12,Mandiri
BRI9349,106988,2024-01-09,BRI
BNI9350,-106800,2024-01-02,BNI
BCA9351,-116773,2024-01-30,BCA
BCA9352,111313,2024-01-05,BCA
BRI9353,108423,2024-01-02,BRI
BCA9354,116748,2024-01-03,BCA
Mandiri9355,108626,2024-01-16,Mandiri
BNI9356,-131224,2024-01-29,BNI
BNI9357,-100776,2024-01-11,BNI
BRI9358,127876,2024-01-28,BRI
BRI9359,-100687,2024-01-08,BRI
BNI9360,-111500,2024-01-09,BNI
BCA9361,100857,2024-01-11,BCA
BNI9362,-118947,2024-01-20,BNI
Mandiri9363,100255,2024-01-16,Mandiri
BCA9364,-101859,2024-01-04,BCA
Mandiri9365,115294,2024-01-04,Mandiri
Mandiri9366,-125169,2024-01-08,Mandiri
BNI9367,116425,2024-01-19,BNI
BCA9368,131960,2024-01-31,BCA
BCA9369,102325,2024-01-31,BCA
Mandiri9370,-127291,2024-01-02,Mandiri
Mandiri9371,104433,2024-01-17,Mandiri
BNI9372,-118011,2024-01-23,BNI
BNI9373,131923,2024-01-24,BNI
BNI9374,111646,2024-01-05,BNI
BNI9375,-113975,2024-01-04,BNI
Mandiri9376,120028,2024-01-31,Mandiri
