trxID,amount,type,transactionTime
TRX008814,121498,DEBIT,2024-01-14T13:16:00
TRX008815,105973,DEBIT,2024-01-19T21:20:00
TRX008816,118121,DEBIT,2024-01-13T14:12:00
TRX008817,116440,CREDIT,2024-01-29T21:01:00
TRX008818,118140,DEBIT,2024-01-11T10:28:00
TRX008819,132259,CREDIT,2024-01-18T18:01:00
TRX008820,106202,CREDIT,2024-01-17T09:18:00
TRX008821,117240,DEBIT,2024-01-12T01:38:00
TRX008822,121760,CREDIT,2024-01-31T04:55:00
TRX008823,112087,CREDIT,2024-01-14T02:43:00
TRX008824,109257,DEBIT,2024-01-04T08:18:00
TRX008825,106865,DEBIT,2024-01-14T01:07:00
TRX008826,118293,CREDIT,2024-01-04T03:34:00
TRX008827,124529,DEBIT,2024-01-02T13:12:00
TRX008828,113977,DEBIT,2024-01-20T14:12:00
TRX008829,100639,CREDIT,2024-01-12T22:05:00
TRX008830,123484,DEBIT,2024-01-06T19:09:00
TRX008831,116841,CREDIT,2024-01-19T05:42:00
TRX008832,112524,DEBIT,2024-01-29T14:43:00
TRX008833,131761,DEBIT,2024-01-07T07:01:00
TRX008834,126642,DEBIT,2024-01-19T18:23:00
TRX008835,102642,CREDIT,2024-01-20T02:49:00
TRX008836,124207,CREDIT,2024-01-20T07:52:00
TRX008837,123552,CREDIT,2024-01-17T22:55:00
TRX008838,121377,CREDIT,2024-01-16T17:01:00
TRX008839,127821,CREDIT,2024-01-20T12:36:00
TRX008840,107016,DEBIT,2024-01-14T05:42:00
TRX008841,120816,DEBIT,2024-01-28T23:55:00
TRX008842,119876,DEBIT,2024-01-22T11:42:00
TRX008843,117869,DEBIT,2024-01-27T19:58:00
TRX008844,106143,DEBIT,2024-01-02T08:03:00
TRX008845,101033,DEBIT,2024-01-26T08:07:00
TRX008846,129245,CREDIT,2024-01-27T15:20:00
TRX008847,129871,CREDIT,2024-01-01T17:13:00
TRX008848,118286,DEBIT,2024-01-01T14:27:00
TRX008849,109843,CREDIT,2024-01-28T16:38:00
TRX008850,117527,CREDIT,2024-01-05T22:36:00
TRX008851,107030,CREDIT,2024-01-05T11:03:00
TRX008852,117160,CREDIT,2024-01-06T07:57:00
TRX008853,105396,DEBIT,2024-01-06T23:30:00
TRX008854,111770,DEBIT,2024-01-03T11:11:00
TRX008855,117736,CREDIT,2024-01-08T10:11:00
TRX008856,112235,DEBIT,2024-01-15T04:41:00
TRX008857,124937,CREDIT,2024-01-06T01:35:00
TRX008858,128083,CREDIT,2024-01-20T22:49:00
TRX008859,111498,CREDIT,2024-01-05T12:21:00
TRX008860,129062,DEBIT,2024-01-18T15:40:00
TRX008861,125446,DEBIT,2024-01-30T11:42:00
TRX008862,108800,CREDIT,2024-01-21T08:50:00
TRX008863,108221,DEBIT,2024-01-26T18:02:00
TRX008864,114281,CREDIT,2024-01-29T03:55:00
TRX008865,111695,CREDIT,2024-01-30T02:41:00
TRX008866,123773,DEBIT,2024-01-01T11:54:00
TRX008867,115286,DEBIT,2024-01-05T00:57:00
TRX008868,112432,CREDIT,2024-01-27T00:30:00
TRX008869,100146,DEBIT,2024-01-17T23:26:00
TRX008870,126159,CREDIT,2024-01-12T18:21:00
TRX008871,131871,DEBIT,2024-01-22T23:59:00
TRX008872,127822,DEBIT,2024-01-07T05:21:00
TRX008873,106091,CREDIT,2024-01-15T10:30:00
TRX008874,109556,CREDIT,2024-01-29T10:34:00
TRX008875,124783,CREDIT,2024-01-06T19:56:00
TRX008876,116890,DEBIT,2024-01-09T20:48:00
TRX008877,128406,DEBIT,2024-01-22T17:35:00
TRX008878,120680,DEBIT,2024-01-12T03:21:00
TRX008879,105866,DEBIT,2024-01-09T20:14:00
TRX008880,114138,CREDIT,2024-01-21T20:18:00
TRX008881,122738,CREDIT,2024-01-21T00:07:00
TRX008882,122486,CREDIT,2024-01-05T10:28:00
TRX008883,129721,CREDIT,2024-01-31T06:19:00
TRX008884,117874,DEBIT,2024-01-05T02:42:00
TRX008885,101338,DEBIT,2024-01-30T15:42:00
TRX008886,112196,DEBIT,2024-01-25T03:58:00
TRX008887,112424,DEBIT,2024-01-01T23:30:00
TRX008888,132044,DEBIT,2024-01-03T06:25:00
TRX008889,120963,DEBIT,2024-01-11T21:23:00
TRX008890,128667,CREDIT,2024-01-19T07:13:00
TRX008891,109186,CREDIT,2024-01-30T11:35:00
TRX008892,121477,DEBIT,2024-01-01T05:52:00
TRX008893,100470,DEBIT,2024-01-12T07:19:00
TRX008894,127609,DEBIT,2024-01-20T17:04:00
TRX008895,132430,CREDIT,2024-01-15T02:34:00
TRX008896,112987,CREDIT,2024-01-15T10:54:00
TRX008897,114251,CREDIT,2024-01-23T15:23:00
TRX008898,112727,DEBIT,2024-01-22T01:48:00
TRX008899,115462,DEBIT,2024-01-29T05:12:00
TRX008900,101337,DEBIT,2024-01-28T12:34:00
TRX008901,120106,CREDIT,2024-01-28T20:57:00
TRX008902,108089,DEBIT,2024-01-27T22:04:00
TRX008903,119035,DEBIT,2024-01-28T19:36:00
TRX008904,123583,CREDIT,2024-01-15T14:45:00
TRX008905,128130,CREDIT,2024-01-18T22:41:00
TRX008906,130426,DEBIT,2024-01-03T04:04:00
TRX008907,108011,CREDIT,2024-01-26T23:16:00
TRX008908,128050,DEBIT,2024-01-11T09:25:00
TRX008909,129670,CREDIT,2024-01-03T14:33:00
TRX008910,107092,CREDIT,2024-01-11T09:14:00
TRX008911,116318,CREDIT,2024-01-18T06:11:00
TRX008912,132519,DEBIT,2024-01-03T10:12:00
TRX008913,104810,CREDIT,2024-01-04T00:11:00
TRX008914,127793,DEBIT,2024-01-17T00:18:00
TRX008915,127428,DEBIT,2024-01-05T02:07:00
TRX008916,101263,CREDIT,2024-01-14T12:23:00
TRX008917,115554,CREDIT,2024-01-26T08:27:00
TRX008918,123828,CREDIT,2024-01-17T17:58:00
TRX008919,128080,DEBIT,2024-01-06T16:43:00
TRX008920,101058,CREDIT,2024-01-28T04:59:00
TRX008921,115029,CREDIT,2024-01-06T22:47:00
TRX008922,116613,DEBIT,2024-01-22T08:22:00
TRX008923,121233,DEBIT,2024-01-17T02:18:00
TRX008924,100269,CREDIT,2024-01-12T15:25:00
TRX008925,102500,CREDIT,2024-01-30T10:25:00
TRX008926,129246,DEBIT,2024-01-06T01:49:00
TRX008927,130004,CREDIT,2024-01-18T12:22:00
TRX008928,102202,CREDIT,2024-01-07T20:05:00
TRX008929,123422,DEBIT,2024-01-29T22:59:00
TRX008930,116441,DEBIT,2024-01-18T12:45:00
TRX008931,109627,DEBIT,2024-01-23T00:34:00
TRX008932,107905,DEBIT,2024-01-09T02:56:00
TRX008933,121728,DEBIT,2024-01-31T23:05:00
TRX008934,120694,DEBIT,2024-01-24T05:32:00
TRX008935,126875,CREDIT,2024-01-04T08:07:00
TRX008936,108082,CREDIT,2024-01-14T08:14:00
TRX008937,126637,DEBIT,2024-01-11T17:00:00
TRX008938,125294,CREDIT,2024-01-31T09:38:00
TRX008939,101402,CREDIT,2024-01-01T15:00:00
TRX008940,123584,CREDIT,2024-01-23T22:58:00
TRX008941,125809,CREDIT,2024-01-30T06:18:00
TRX008942,106938,CREDIT,2024-01-28T00:50:00
TRX008943,123780,CREDIT,2024-01-06T07:33:00
TRX008944,100941,DEBIT,2024-01-25T23:21:00
TRX008945,107126,CREDIT,2024-01-06T05:21:00
TRX008946,119008,DEBIT,2024-01-02T22:03:00
TRX008947,120432,DEBIT,2024-01-07T09:01:00
TRX008948,108376,CREDIT,2024-01-07T20:05:00
TRX008949,112451,CREDIT,2024-01-10T03:52:00
TRX008950,121859,CREDIT,2024-01-20T00:36:00
TRX008951,109590,CREDIT,2024-01-02T23:50:00
TRX008952,114472,CREDIT,2024-01-10T00:10:00
TRX008953,130296,DEBIT,2024-01-30T11:11:00
TRX008954,112041,DEBIT,2024-01-04T15:11:00
TRX008955,113389,CREDIT,2024-01-15T09:22:00
TRX008956,122614,DEBIT,2024-01-09T21:41:00
TRX008957,129483,CREDIT,2024-01-16T05:47:00
TRX008958,102985,CREDIT,2024-01-18T06:19:00
TRX008959,118279,CREDIT,2024-01-17T18:18:00
TRX008960,107228,DEBIT,2024-01-17T18:43:00
TRX008961,126272,DEBIT,2024-01-25T08:12:00
TRX008962,115867,DEBIT,2024-01-02T04:44:00
TRX008963,131883,CREDIT,2024-01-29T00:31:00
TRX008964,131712,DEBIT,2024-01-26T18:01:00
TRX008965,128299,DEBIT,2024-01-13T15:38:00
TRX008966,126366,CREDIT,2024-01-29T17:18:00
TRX008967,105911,DEBIT,2024-01-11T23:36:00
TRX008968,126847,DEBIT,2024-01-01T03:37:00
TRX008969,109926,DEBIT,2024-01-29T06:50:00
TRX008970,126056,DEBIT,2024-01-05T16:49:00
TRX008971,100914,CREDIT,2024-01-26T11:50:00
TRX008972,102811,CREDIT,2024-01-05T20:37:00
TRX008973,124497,DEBIT,2024-01-23T18:10:00
TRX008974,113072,DEBIT,2024-01-08T09:55:00
TRX008975,102067,DEBIT,2024-01-12T23:18:00
TRX008976,109731,CREDIT,2024-01-01T04:14:00
TRX008977,118284,DEBIT,2024-01-13T17:40:00
TRX008978,105243,CREDIT,2024-01-26T20:39:00
TRX008979,123892,DEBIT,2024-01-14T02:31:00
TRX008980,130084,DEBIT,2024-01-27T18:02:00
TRX008981,108662,CREDIT,2024-01-08T23:18:00
TRX008982,121417,CREDIT,2024-01-13T06:56:00
TRX008983,111412,DEBIT,2024-01-05T10:16:00
TRX008984,102612,DEBIT,2024-01-23T01:10:00
TRX008985,127460,CREDIT,2024-01-20T21:30:00
TRX008986,125854,DEBIT,2024-01-16T04:50:00
TRX008987,111824,CREDIT,2024-01-31T16:16:00
TRX008988,129977,CREDIT,2024-01-16T16:27:00
TRX008989,100513,DEBIT,2024-01-02T07:11:00
TRX008990,110801,CREDIT,2024-01-01T09:20:00
TRX008991,125855,DEBIT,2024-01-22T10:55:00
TRX008992,119579,CREDIT,2024-01-14T11:21:00
TRX008993,112937,DEBIT,2024-01-11T04:03:00
TRX008994,115509,CREDIT,2024-01-03T00:07:00
TRX008995,112912,DEBIT,2024-01-18T15:24:00
TRX008996,122159,CREDIT,2024-01-17T04:16:00
TRX008997,117028,CREDIT,2024-01-07T21:44:00
TRX008998,127433,DEBIT,2024-01-05T16:34:00
TRX008999,116229,DEBIT,2024-01-17T13:56:00
TRX009000,126080,CREDIT,2024-01-25T08:13:00
TRX009001,122147,DEBIT,2024-01-05T10:16:00
TRX009002,122623,DEBIT,2024-01-12T02:37:00
TRX009003,130157,DEBIT,2024-01-19T11:09:00
TRX009004,113179,DEBIT,2024-01-18T01:15:00
TRX009005,120092,CREDIT,2024-01-05T01:32:00
TRX009006,125519,DEBIT,2024-01-19T04:07:00
TRX009007,101794,CREDIT,2024-01-21T22:24:00
TRX009008,117121,CREDIT,2024-01-21T07:10:00
TRX009009,129957,CREDIT,2024-01-11T04:12:00
TRX009010,119162,DEBIT,2024-01-15T20:06:00
TRX009011,115080,DEBIT,2024-01-15T04:41:00
TRX009012,107084,CREDIT,2024-01-31T14:49:00
TRX009013,107507,DEBIT,2024-01-27T13:17:00
TRX009014,112030,CREDIT,2024-01-03T20:03:00
TRX009015,100961,CREDIT,2024-01-03T11:27:00
TRX009016,125854,DEBIT,2024-01-02T15:04:00
TRX009017,103056,DEBIT,2024-01-31T02:25:00
TRX009018,126974,DEBIT,2024-01-31T17:17:00
TRX009019,104816,DEBIT,2024-01-28T23:10:00
TRX009020,111949,CREDIT,2024-01-05T06:57:00
TRX009021,117983,CREDIT,2024-01-29T09:02:00
TRX009022,123533,CREDIT,2024-01-19T18:46:00
TRX009023,127060,CREDIT,2024-01-17T14:08:00
TRX009024,129743,DEBIT,2024-01-24T23:50:00
TRX009025,109392,DEBIT,2024-01-17T19:39:00
TRX009026,110655,CREDIT,2024-01-31T00:48:00
TRX009027,109345,CREDIT,2024-01-08T12:08:00
TRX009028,109542,CREDIT,2024-01-19T08:06:00
TRX009029,117346,CREDIT,2024-01-25T09:10:00
TRX009030,100622,DEBIT,2024-01-07T19:40:00
TRX009031,130878,DEBIT,2024-01-28T05:53:00
TRX009032,116490,CREDIT,2024-01-05T21:42:00
TRX009033,112220,DEBIT,2024-01-27T08:06:00
TRX009034,128461,CREDIT,2024-01-02T07:30:00
TRX009035,109313,CREDIT,2024-01-18T15:14:00
TRX009036,119193,CREDIT,2024-01-04T23:30:00
TRX009037,126410,CREDIT,2024-01-09T19:09:00
TRX009038,118703,DEBIT,2024-01-02T09:59:00
TRX009039,119308,DEBIT,2024-01-16T04:26:00
TRX009040,113088,DEBIT,2024-01-13T02:06:00
TRX009041,104121,DEBIT,2024-01-10T21:11:00
TRX009042,118677,CREDIT,2024-01-05T04:08:00
TRX009043,131684,DEBIT,2024-01-27T00:17:00
TRX009044,126503,CREDIT,2024-01-15T17:31:00
TRX009045,131761,DEBIT,2024-01-21T12:41:00
TRX009046,123163,DEBIT,2024-01-31T18:47:00
TRX009047,122453,CREDIT,2024-01-16T08:09:00
TRX009048,112479,CREDIT,2024-01-01T10:39:00
TRX009049,122229,DEBIT,2024-01-22T21:07:00
TRX009050,107872,DEBIT,2024-01-05T12:38:00
TRX009051,108295,DEBIT,2024-01-21T05:18:00
TRX009052,106251,CREDIT,2024-01-16T09:31:00
TRX009053,107132,CREDIT,2024-01-30T02:23:00
TRX009054,119191,CREDIT,2024-01-15T16:43:00
TRX009055,107487,CREDIT,2024-01-20T12:05:00
TRX009056,127183,CREDIT,2024-01-02T06:34:00
TRX009057,111918,CREDIT,2024-01-04T20:26:00
TRX009058,120145,CREDIT,2024-01-20T06:05:00
TRX009059,107158,CREDIT,2024-01-04T06:15:00
TRX009060,106747,DEBIT,2024-01-17T15:50:00
TRX009061,112606,DEBIT,2024-01-27T01:37:00
TRX009062,128135,CREDIT,2024-01-26T01:36:00
TRX009063,101403,CREDIT,2024-01-19T06:41:00
TRX009064,107767,DEBIT,2024-01-05T20:10:00
TRX009065,130443,CREDIT,2024-01-17T13:39:00
TRX009066,115049,DEBIT,2024-01-02T22:32:00
TRX009067,117289,CREDIT,2024-01-13T06:39:00
TRX009068,100717,CREDIT,2024-01-05T05:33:00
TRX009069,111189,DEBIT,2024-01-17T09:05:00
TRX009070,106984,DEBIT,2024-01-21T15:08:00
TRX009071,129446,CREDIT,2024-01-18T09:32:00
TRX009072,119351,DEBIT,2024-01-19T12:21:00
TRX009073,104127,DEBIT,2024-01-16T20:11:00
TRX009074,118020,DEBIT,2024-01-12T05:49:00
TRX009075,107968,DEBIT,2024-01-15T23:45:00
TRX009076,126990,DEBIT,2024-01-10T02:00:00
TRX009077,125353,CREDIT,2024-01-16T20:09:00
TRX009078,125910,DEBIT,2024-01-10T15:09:00
TRX009079,100296,CREDIT,2024-01-04T11:01:00
TRX009080,120814,CREDIT,2024-01-03T10:52:00
TRX009081,122123,CREDIT,2024-01-10T04:49:00
TRX009082,117339,CREDIT,2024-01-02T05:31:00
TRX009083,100300,DEBIT,2024-01-07T20:11:00
TRX009084,100426,DEBIT,2024-01-31T16:25:00
TRX009085,110962,DEBIT,2024-01-07T03:55:00
TRX009086,115717,CREDIT,2024-01-23T04:28:00
TRX009087,129527,DEBIT,2024-01-21T13:02:00
TRX009088,100340,CREDIT,2024-01-16T09:42:00
TRX009089,119867,DEBIT,2024-01-23T16:09:00
TRX009090,120835,CREDIT,2024-01-07T08:48:00
TRX009091,119976,CREDIT,2024-01-30T22:17:00
TRX009092,109257,CREDIT,2024-01-31T00:44:00
TRX009093,105616,DEBIT,2024-01-13T07:32:00
TRX009094,102730,CREDIT,2024-01-23T19:46:00
TRX009095,121683,DEBIT,2024-01-30T16:11:00
TRX009096,108574,CREDIT,2024-01-19T20:22:00
TRX009097,131878,DEBIT,2024-01-22T11:09:00
TRX009098,110186,CREDIT,2024-01-19T00:59:00
TRX009099,129562,CREDIT,2024-01-13T02:02:00
TRX009100,118509,CREDIT,2024-01-09T11:53:00
TRX009101,127155,CREDIT,2024-01-23T02:12:00
TRX009102,111890,CREDIT,2024-01-19T07:00:00
TRX009103,118313,CREDIT,2024-01-18T05:22:00
TRX009104,123839,CREDIT,2024-01-12T13:52:00
TRX009105,130864,CREDIT,2024-01-28T10:41:00
TRX009106,122207,CREDIT,2024-01-06T14:33:00
TRX009107,104149,CREDIT,2024-01-28T23:19:00
TRX009108,128088,DEBIT,2024-01-27T00:46:00
TRX009109,117203,DEBIT,2024-01-21T06:14:00
TRX009110,131304,CREDIT,2024-01-08T20:49:00
TRX009111,101235,CREDIT,2024-01-28T18:23:00
TRX009112,109859,DEBIT,2024-01-11T00:22:00
TRX009113,108489,CREDIT,2024-01-06T07:07:00
TRX009114,129417,CREDIT,2024-01-08T14:06:00
TRX009115,119288,DEBIT,2024-01-05T03:06:00
TRX009116,130146,DEBIT,2024-01-10T19:00:00
TRX009117,126391,CREDIT,2024-01-04T10:06:00
TRX009118,105457,DEBIT,2024-01-13T06:13:00
TRX009119,102996,CREDIT,2024-01-11T18:28:00
TRX009120,102165,CREDIT,2024-01-03T14:05:00
TRX009121,102894,CREDIT,2024-01-24T14:15:00
TRX009122,113132,CREDIT,2024-01-21T07:11:00
TRX009123,123534,DEBIT,2024-01-03T13:06:00
TRX009124,127909,DEBIT,2024-01-26T03:01:00
TRX009125,118640,CREDIT,2024-01-27T19:37:00
TRX009126,120945,DEBIT,2024-01-16T17:58:00
TRX009127,100254,DEBIT,2024-01-13T11:03:00
TRX009128,126552,CREDIT,2024-01-31T21:08:00
TRX009129,107429,CREDIT,2024-01-20T18:09:00
TRX009130,132458,DEBIT,2024-01-14T13:43:00
TRX009131,116493,DEBIT,2024-01-13T01:34:00
TRX009132,117620,DEBIT,2024-01-12T17:26:00
TRX009133,115420,DEBIT,2024-01-27T07:41:00
TRX009134,129349,CREDIT,2024-01-27T00:00:00
TRX009135,116046,CREDIT,2024-01-08T07:49:00
TRX009136,113455,CREDIT,2024-01-15T13:42:00
TRX009137,122756,CREDIT,2024-01-14T23:48:00
TRX009138,127038,DEBIT,2024-01-02T00:12:00
TRX009139,109785,CREDIT,2024-01-11T17:53:00
TRX009140,131933,DEBIT,2024-01-18T13:43:00
TRX009141,122918,DEBIT,2024-01-22T01:51:00
TRX009142,124776,DEBIT,2024-01-29T17:58:00
TRX009143,104972,CREDIT,2024-01-23T14:15:00
TRX009144,103127,DEBIT,2024-01-22T19:06:00
TRX009145,122921,DEBIT,2024-01-16T23:29:00
TRX009146,108928,CREDIT,2024-01-21T05:49:00
TRX009147,100289,CREDIT,2024-01-23T09:01:00
TRX009148,115372,CREDIT,2024-01-14T03:24:00
TRX009149,104259,DEBIT,2024-01-15T18:52:00
TRX009150,120689,CREDIT,2024-01-17T21:18:00
TRX009151,112814,DEBIT,2024-01-19T09:05:00
TRX009152,119050,DEBIT,2024-01-14T23:44:00
TRX009153,132032,DEBIT,2024-01-17T07:54:00
TRX009154,120998,DEBIT,2024-01-03T02:44:00
TRX009155,121215,CREDIT,2024-01-18T01:19:00
TRX009156,123369,CREDIT,2024-01-03T00:48:00
TRX009157,127861,CREDIT,2024-01-31T12:41:00
TRX009158,122642,DEBIT,2024-01-28T02:24:00
TRX009159,120756,CREDIT,2024-01-14T06:46:00
TRX009160,102780,DEBIT,2024-01-17T23:59:00
TRX009161,116610,DEBIT,2024-01-15T17:34:00
TRX009162,125695,DEBIT,2024-01-28T04:47:00
TRX009163,108859,CREDIT,2024-01-01T05:03:00
TRX009164,123991,DEBIT,2024-01-13T08:30:00
TRX009165,102090,CREDIT,2024-01-16T23:21:00
TRX009166,129689,DEBIT,2024-01-13T11:40:00
TRX009167,131276,CREDIT,2024-01-20T09:07:00
TRX009168,106848,DEBIT,2024-01-15T12:39:00
TRX009169,119602,DEBIT,2024-01-25T17:25:00
TRX009170,119096,DEBIT,2024-01-02T11:14:00
TRX009171,109318,DEBIT,2024-01-17T22:46:00
TRX009172,123254,CREDIT,2024-01-04T09:15:00
TRX009173,112027,CREDIT,2024-01-16T14:50:00
TRX009174,131696,CREDIT,2024-01-15T13:50:00
TRX009175,102477,DEBIT,2024-01-21T07:26:00
TRX009176,123106,CREDIT,2024-01-23T19:27:00
TRX009177,111776,DEBIT,2024-01-11T11:02:00
TRX009178,109786,CREDIT,2024-01-27T19:45:00
TRX009179,104289,DEBIT,2024-01-20T16:50:00
TRX009180,122496,DEBIT,2024-01-16T14:40:00
TRX009181,113168,CREDIT,2024-01-12T01:12:00
TRX009182,102559,DEBIT,2024-01-03T10:27:00
TRX009183,124093,CREDIT,2024-01-12T19:43:00
TRX009184,103596,CREDIT,2024-01-30T03:30:00
TRX009185,117545,CREDIT,2024-01-06T18:11:00
TRX009186,126408,DEBIT,2024-01-08T18:36:00
TRX009187,111285,CREDIT,2024-01-27T03:23:00
TRX009188,104429,DEBIT,2024-01-07T07:10:00
TRX009189,128920,CREDIT,2024-01-27T02:51:00
TRX009190,120390,CREDIT,2024-01-15T00:48:00
TRX009191,114254,DEBIT,2024-01-21T19:10:00
TRX009192,108387,CREDIT,2024-01-06T03:44:00
TRX009193,123699,CREDIT,2024-01-03T08:14:00
TRX009194,122819,CREDIT,2024-01-18T06:09:00
TRX009195,132314,DEBIT,2024-01-05T12:09:00
TRX009196,113393,CREDIT,2024-01-20T14:04:00
TRX009197,132723,DEBIT,2024-01-12T10:31:00
TRX009198,123174,CREDIT,2024-01-08T08:04:00
TRX009199,118363,CREDIT,2024-01-19T02:58:00
TRX009200,121641,DEBIT,2024-01-20T19:56:00
TRX009201,131507,DEBIT,2024-01-17T03:48:00
TRX009202,108519,DEBIT,2024-01-17T07:26:00
TRX009203,114835,DEBIT,2024-01-26T04:27:00
TRX009204,102138,DEBIT,2024-01-15T02:05:00
TRX009205,106282,DEBIT,2024-01-12T12:37:00
TRX009206,119063,DEBIT,2024-01-31T09:24:00
TRX009207,128749,CREDIT,2024-01-28T21:58:00
TRX009208,125723,DEBIT,2024-01-23T16:14:00
TRX009209,122793,CREDIT,2024-01-18T11:23:00
TRX009210,111149,CREDIT,2024-01-20T07:10:00
TRX009211,121615,DEBIT,2024-01-10T14:52:00
TRX009212,102197,DEBIT,2024-01-26T14:48:00
TRX009213,110100,DEBIT,2024-01-10T23:35:00
TRX009214,130449,CREDIT,2024-01-02T13:04:00
TRX009215,113210,DEBIT,2024-01-20T00:33:00
TRX009216,105682,DEBIT,2024-01-25T02:24:00
TRX009217,103840,DEBIT,2024-01-20T07:18:00
TRX009218,102121,CREDIT,2024-01-11T23:15:00
TRX009219,119655,CREDIT,2024-01-05T19:29:00
TRX009220,128008,DEBIT,2024-01-21T09:15:00
TRX009221,104145,CREDIT,2024-01-28T22:37:00
TRX009222,101158,CREDIT,2024-01-25T17:18:00
TRX009223,121378,DEBIT,2024-01-24T17:13:00
TRX009224,115172,DEBIT,2024-01-18T08:46:00
TRX009225,128817,DEBIT,2024-01-13T08:10:00
TRX009226,114764,DEBIT,2024-01-22T19:48:00
TRX009227,109092,DEBIT,2024-01-20T16:01:00
TRX009228,109719,DEBIT,2024-01-18T13:17:00
TRX009229,108496,CREDIT,2024-01-20T17:09:00
TRX009230,127235,DEBIT,2024-01-11T15:40:00
TRX009231,108467,DEBIT,2024-01-09T17:13:00
TRX009232,108898,DEBIT,2024-01-27T17:56:00
TRX009233,106111,CREDIT,2024-01-01T02:21:00
TRX009234,128993,CREDIT,2024-01-13T11:58:00
TRX009235,100537,DEBIT,2024-01-04T04:42:00
TRX009236,116802,DEBIT,2024-01-24T18:46:00
TRX009237,114123,CREDIT,2024-01-26T04:08:00
TRX009238,126581,DEBIT,2024-01-17T21:04:00
TRX009239,131748,DEBIT,2024-01-19T08:17:00
TRX009240,131418,DEBIT,2024-01-22T10:58:00
TRX009241,108474,CREDIT,2024-01-29T08:04:00
TRX009242,115730,DEBIT,2024-01-17T10:56:00
TRX009243,104707,DEBIT,2024-01-22T12:03:00
TRX009244,118819,CREDIT,2024-01-02T02:53:00
TRX009245,104263,CREDIT,2024-01-04T13:08:00
TRX009246,127072,DEBIT,2024-01-10T13:41:00
TRX009247,100572,CREDIT,2024-01-18T16:27:00
TRX009248,108629,CREDIT,2024-01-21T05:01:00
TRX009249,105630,DEBIT,2024-01-24T23:58:00
TRX009250,109987,DEBIT,2024-01-30T17:37:00
TRX009251,101582,DEBIT,2024-01-07T09:12:00
TRX009252,102546,DEBIT,2024-01-07T12:49:00
TRX009253,120855,CREDIT,2024-01-27T00:13:00
TRX009254,124616,DEBIT,2024-01-12T13:25:00
TRX009255,128490,DEBIT,2024-01-16T07:58:00
TRX009256,126680,DEBIT,2024-01-03T22:54:00
TRX009257,102387,DEBIT,2024-01-01T00:53:00
TRX009258,116019,CREDIT,2024-01-27T03:19:00
TRX009259,120145,CREDIT,2024-01-20T07:29:00
TRX009260,119459,DEBIT,2024-01-25T12:43:00
TRX009261,113880,DEBIT,2024-01-24T20:13:00
TRX009262,100938,DEBIT,2024-01-19T23:20:00
TRX009263,111244,DEBIT,2024-01-27T08:09:00
TRX009264,116964,CREDIT,2024-01-27T22:44:00
TRX009265,125197,DEBIT,2024-01-17T08:35:00
TRX009266,106688,CREDIT,2024-01-03T16:32:00
TRX009267,101038,CREDIT,2024-01-01T14:13:00
TRX009268,132517,CREDIT,2024-01-12T00:28:00
TRX009269,130677,DEBIT,2024-01-28T21:25:00
TRX009270,102817,CREDIT,2024-01-05T16:37:00
TRX009271,103467,CREDIT,2024-01-06T16:54:00
TRX009272,126840,DEBIT,2024-01-12T18:11:00
TRX009273,122700,CREDIT,2024-01-01T02:29:00
TRX009274,117025,DEBIT,2024-01-11T12:31:00
TRX009275,131957,CREDIT,2024-01-11T02:27:00
TRX009276,120995,DEBIT,2024-01-29T02:46:00
TRX009277,124323,CREDIT,2024-01-26T02:37:00
TRX009278,120612,CREDIT,2024-01-25T03:38:00
TRX009279,117851,CREDIT,2024-01-14T11:13:00
TRX009280,127500,CREDIT,2024-01-07T02:13:00
TRX009281,107931,DEBIT,2024-01-09T01:41:00
TRX009282,104332,DEBIT,2024-01-06T23:14:00
TRX009283,105504,DEBIT,2024-01-10T05:01:00
TRX009284,115684,DEBIT,2024-01-27T18:54:00
TRX009285,101987,CREDIT,2024-01-28T22:16:00
TRX009286,126533,DEBIT,2024-01-26T21:15:00
TRX009287,100445,CREDIT,2024-01-25T06:49:00
TRX009288,112661,DEBIT,2024-01-28T21:23:00
TRX009289,116210,CREDIT,2024-01-15T08:33:00
TRX009290,131856,DEBIT,2024-01-05T21:40:00
TRX009291,110231,DEBIT,2024-01-02T18:19:00
TRX009292,131693,CREDIT,2024-01-11T03:50:00
TRX009293,121733,CREDIT,2024-01-19T02:55:00
TRX009294,108818,CREDIT,2024-01-28T01:27:00
TRX009295,114847,DEBIT,2024-01-20T21:48:00
TRX009296,127622,DEBIT,2024-01-03T02:51:00
TRX009297,109782,CREDIT,2024-01-06T13:27:00
TRX009298,122394,DEBIT,2024-01-13T13:14:00
TRX009299,113068,DEBIT,2024-01-20T18:07:00
TRX009300,129915,CREDIT,2024-01-28T20:46:00
TRX009301,104993,CREDIT,2024-01-25T07:54:00
TRX009302,101813,CREDIT,2024-01-26T11:17:00
TRX009303,112696,CREDIT,2024-01-31T05:17:00
TRX009304,130380,DEBIT,2024-01-08T06:02:00
TRX009305,124118,CREDIT,2024-01-07T15:01:00
TRX009306,132083,DEBIT,2024-01-13T04:19:00
TRX009307,112797,DEBIT,2024-01-14T17:12:00
TRX009308,105484,DEBIT,2024-01-14T06:16:00
TRX009309,120094,DEBIT,2024-01-03T15:48:00
TRX009310,113653,CREDIT,2024-01-13T15:23:00
TRX009311,109679,CREDIT,2024-01-16T09:12:00
TRX009312,110799,CREDIT,2024-01-22T03:29:00
